stream_semester_group,stream,section,semester,dedicated_room,room_type,room_capacity,course_code,course_name,course_hours_per_week,course_department,is_lab,faculty_name,faculty_department
Biotech-A_VI,Biotech,A,VI,CR-030,theory,54,BT-6010L,Fundamentals Lab,2,Biotech,True,Prof. Aditya Joshi,Biotech
Biotech-A_VII,Biotech,A,VII,CR-030,theory,54,BT-7011,Analysis,3,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-A_VII,Biotech,A,VII,CR-030,theory,54,BT-7011L,Analysis Lab,2,Biotech,True,Prof. Aditya Joshi,Biotech
Biotech-A_VII,Biotech,A,VII,CR-030,theory,54,BT-708,Theory,4,Biotech,False,Dr. Priya Menon,Biotech
Biotech-A_VII,Biotech,A,VII,CR-030,theory,54,BT-702,Programming,3,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-A_VII,Biotech,A,VII,CR-030,theory,54,BT-702L,Programming Lab,2,Biotech,True,Prof. Aditya Menon,Biotech
Biotech-A_VII,Biotech,A,VII,CR-030,theory,54,BT-703,Fundamentals,4,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-A_VIII,Biotech,A,VIII,CR-030,theory,54,BT-801,Fundamentals,4,Biotech,False,Dr. Priya Menon,Biotech
Biotech-A_VIII,Biotech,A,VIII,CR-030,theory,54,BT-801L,Fundamentals Lab,2,Biotech,True,Dr. Sai Verma,Biotech
Biotech-A_VIII,Biotech,A,VIII,CR-030,theory,54,BT-8011,Design,4,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-A_VIII,Biotech,A,VIII,CR-030,theory,54,BT-805,Principles,3,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-A_VIII,Biotech,A,VIII,CR-030,theory,54,BT-805L,Principles Lab,2,Biotech,True,Prof. Pari Verma,Biotech
Biotech-A_VIII,Biotech,A,VIII,CR-030,theory,54,BT-809,Systems,4,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-B_I,Biotech,B,I,CR-061,theory,65,BT-106,Analysis,3,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-B_I,Biotech,B,I,CR-061,theory,65,BT-106L,Analysis Lab,2,Biotech,True,Prof. Pari Verma,Biotech
Biotech-B_I,Biotech,B,I,CR-061,theory,65,BT-107,Dynamics,3,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-B_I,Biotech,B,I,CR-061,theory,65,BT-102,Analysis,3,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-B_I,Biotech,B,I,CR-061,theory,65,BT-104,Dynamics,3,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-B_I,Biotech,B,I,CR-061,theory,65,BT-104L,Dynamics Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-B_II,Biotech,B,II,CR-061,theory,65,BT-208,Principles,3,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-B_II,Biotech,B,II,CR-061,theory,65,BT-208L,Principles Lab,2,Biotech,True,Prof. Reyansh Gupta,Biotech
Biotech-B_II,Biotech,B,II,CR-061,theory,65,BT-203,Theory,4,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-B_II,Biotech,B,II,CR-061,theory,65,BT-203L,Theory Lab,2,Biotech,True,Prof. Pari Verma,Biotech
Biotech-B_II,Biotech,B,II,CR-061,theory,65,BT-204,Applications,3,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-B_II,Biotech,B,II,CR-061,theory,65,BT-204L,Applications Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-B_III,Biotech,B,III,CR-061,theory,65,BT-3011,Systems,4,Biotech,False,Prof. Pari Verma,Biotech
Biotech-B_III,Biotech,B,III,CR-061,theory,65,BT-3011L,Systems Lab,2,Biotech,True,Dr. Priya Menon,Biotech
Biotech-B_III,Biotech,B,III,CR-061,theory,65,BT-305,Applications,4,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-B_III,Biotech,B,III,CR-061,theory,65,BT-305L,Applications Lab,2,Biotech,True,Prof. Aditya Menon,Biotech
Biotech-B_III,Biotech,B,III,CR-061,theory,65,BT-301,Structures,3,Biotech,False,Dr. Sai Verma,Biotech
Biotech-B_III,Biotech,B,III,CR-061,theory,65,BT-307,Applications,3,Biotech,False,Dr. Sai Patel,Biotech
Biotech-B_IV,Biotech,B,IV,CR-061,theory,65,BT-406,Systems,4,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-B_IV,Biotech,B,IV,CR-061,theory,65,BT-401,Applications,3,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-B_IV,Biotech,B,IV,CR-061,theory,65,BT-407,Engineering,4,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-B_IV,Biotech,B,IV,CR-061,theory,65,BT-407L,Engineering Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-B_IV,Biotech,B,IV,CR-061,theory,65,BT-4010,Theory,4,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-B_IV,Biotech,B,IV,CR-061,theory,65,BT-4010L,Theory Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-B_V,Biotech,B,V,CR-061,theory,65,BT-5011,Dynamics,4,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-B_V,Biotech,B,V,CR-061,theory,65,BT-5011L,Dynamics Lab,2,Biotech,True,Prof. Pari Verma,Biotech
Biotech-B_V,Biotech,B,V,CR-061,theory,65,BT-505,Principles,4,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-B_V,Biotech,B,V,CR-061,theory,65,BT-501,Engineering,4,Biotech,False,Dr. Sai Verma,Biotech
Biotech-B_V,Biotech,B,V,CR-061,theory,65,BT-503,Programming,3,Biotech,False,Prof. Aadhya Gupta,Biotech
Biotech-B_V,Biotech,B,V,CR-061,theory,65,BT-503L,Programming Lab,2,Biotech,True,Prof. Pari Verma,Biotech
Biotech-B_VI,Biotech,B,VI,CR-061,theory,65,BT-6011,Programming,3,Biotech,False,Dr. Sai Patel,Biotech
Biotech-B_VI,Biotech,B,VI,CR-061,theory,65,BT-606,Dynamics,4,Biotech,False,Dr. Ananya Khan,Biotech
Biotech-B_VI,Biotech,B,VI,CR-061,theory,65,BT-606L,Dynamics Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-B_VI,Biotech,B,VI,CR-061,theory,65,BT-603,Systems,3,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-B_VI,Biotech,B,VI,CR-061,theory,65,BT-603L,Systems Lab,2,Biotech,True,Dr. Ananya Khan,Biotech
Biotech-B_VI,Biotech,B,VI,CR-061,theory,65,BT-608,Applications,4,Biotech,False,Prof. Pari Verma,Biotech
Biotech-B_VII,Biotech,B,VII,CR-061,theory,65,BT-703,Fundamentals,4,Biotech,False,Dr. Priya Menon,Biotech
Biotech-B_VII,Biotech,B,VII,CR-061,theory,65,BT-703L,Fundamentals Lab,2,Biotech,True,Prof. Aditya Patel,Biotech
Biotech-B_VII,Biotech,B,VII,CR-061,theory,65,BT-7011,Analysis,3,Biotech,False,Dr. Priya Menon,Biotech
Biotech-B_VII,Biotech,B,VII,CR-061,theory,65,BT-7011L,Analysis Lab,2,Biotech,True,Prof. Diya Mishra,Biotech
Biotech-B_VII,Biotech,B,VII,CR-061,theory,65,BT-704,Fundamentals,3,Biotech,False,Dr. Priya Menon,Biotech
Biotech-B_VII,Biotech,B,VII,CR-061,theory,65,BT-705,Theory,4,Biotech,False,Prof. Pari Verma,Biotech
Biotech-B_VIII,Biotech,B,VIII,CR-061,theory,65,BT-803,Engineering,3,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-B_VIII,Biotech,B,VIII,CR-061,theory,65,BT-8010,Theory,4,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-B_VIII,Biotech,B,VIII,CR-061,theory,65,BT-805,Principles,3,Biotech,False,Dr. Priya Menon,Biotech
Biotech-B_VIII,Biotech,B,VIII,CR-061,theory,65,BT-805L,Principles Lab,2,Biotech,True,Prof. Aditya Joshi,Biotech
Biotech-B_VIII,Biotech,B,VIII,CR-061,theory,65,BT-8012,Design,3,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-B_VIII,Biotech,B,VIII,CR-061,theory,65,BT-8012L,Design Lab,2,Biotech,True,Dr. Sai Verma,Biotech
Biotech-C_I,Biotech,C,I,CR-079,theory,77,BT-103,Theory,3,Biotech,False,Dr. Sai Verma,Biotech
Biotech-C_I,Biotech,C,I,CR-079,theory,77,BT-101,Fundamentals,4,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-C_I,Biotech,C,I,CR-079,theory,77,BT-101L,Fundamentals Lab,2,Biotech,True,Dr. Aadhya Verma,Biotech
Biotech-C_I,Biotech,C,I,CR-079,theory,77,BT-106,Analysis,3,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-C_I,Biotech,C,I,CR-079,theory,77,BT-106L,Analysis Lab,2,Biotech,True,Prof. Reyansh Gupta,Biotech
Biotech-C_I,Biotech,C,I,CR-079,theory,77,BT-104,Dynamics,3,Biotech,False,Dr. Priya Menon,Biotech
Biotech-C_II,Biotech,C,II,CR-079,theory,77,BT-202,Theory,4,Biotech,False,Prof. Reyansh Gupta,Biotech
Biotech-C_II,Biotech,C,II,CR-079,theory,77,BT-207,Theory,3,Biotech,False,Dr. Ananya Khan,Biotech
Biotech-C_II,Biotech,C,II,CR-079,theory,77,BT-205,Theory,4,Biotech,False,Dr. Aadhya Verma,Biotech
Biotech-C_II,Biotech,C,II,CR-079,theory,77,BT-205L,Theory Lab,2,Biotech,True,Prof. Diya Mishra,Biotech
Biotech-C_II,Biotech,C,II,CR-079,theory,77,BT-201,Systems,4,Biotech,False,Dr. Ananya Khan,Biotech
Biotech-C_II,Biotech,C,II,CR-079,theory,77,BT-2010,Principles,4,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-C_III,Biotech,C,III,CR-079,theory,77,BT-3011,Systems,4,Biotech,False,Dr. Sai Patel,Biotech
Biotech-C_III,Biotech,C,III,CR-079,theory,77,BT-3011L,Systems Lab,2,Biotech,True,Prof. Aditya Joshi,Biotech
Biotech-C_III,Biotech,C,III,CR-079,theory,77,BT-308,Systems,4,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-C_III,Biotech,C,III,CR-079,theory,77,BT-308L,Systems Lab,2,Biotech,True,Dr. Sai Patel,Biotech
Biotech-C_III,Biotech,C,III,CR-079,theory,77,BT-3010,Design,4,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-C_III,Biotech,C,III,CR-079,theory,77,BT-309,Programming,3,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-C_IV,Biotech,C,IV,CR-079,theory,77,BT-407,Engineering,4,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-C_IV,Biotech,C,IV,CR-079,theory,77,BT-407L,Engineering Lab,2,Biotech,True,Dr. Sai Patel,Biotech
Biotech-C_IV,Biotech,C,IV,CR-079,theory,77,BT-409,Dynamics,3,Biotech,False,Prof. Aditya Joshi,Biotech
Biotech-C_IV,Biotech,C,IV,CR-079,theory,77,BT-405,Design,3,Biotech,False,Prof. Pari Verma,Biotech
Biotech-C_IV,Biotech,C,IV,CR-079,theory,77,BT-405L,Design Lab,2,Biotech,True,Prof. Aditya Patel,Biotech
Biotech-C_IV,Biotech,C,IV,CR-079,theory,77,BT-406,Systems,4,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-C_V,Biotech,C,V,CR-079,theory,77,BT-503,Programming,3,Biotech,False,Dr. Sai Patel,Biotech
Biotech-C_V,Biotech,C,V,CR-079,theory,77,BT-503L,Programming Lab,2,Biotech,True,Dr. Sai Patel,Biotech
Biotech-C_V,Biotech,C,V,CR-079,theory,77,BT-509,Analysis,3,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-C_V,Biotech,C,V,CR-079,theory,77,BT-509L,Analysis Lab,2,Biotech,True,Prof. Pari Verma,Biotech
Biotech-C_V,Biotech,C,V,CR-079,theory,77,BT-5012,Analysis,3,Biotech,False,Dr. Sai Patel,Biotech
Biotech-C_V,Biotech,C,V,CR-079,theory,77,BT-506,Analysis,4,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-C_VI,Biotech,C,VI,CR-079,theory,77,BT-607,Programming,4,Biotech,False,Prof. Diya Mishra,Biotech
Biotech-C_VI,Biotech,C,VI,CR-079,theory,77,BT-6010,Fundamentals,3,Biotech,False,Prof. Pari Verma,Biotech
Biotech-C_VI,Biotech,C,VI,CR-079,theory,77,BT-6010L,Fundamentals Lab,2,Biotech,True,Dr. Sai Verma,Biotech
Biotech-C_VI,Biotech,C,VI,CR-079,theory,77,BT-601,Structures,3,Biotech,False,Prof. Pari Verma,Biotech
Biotech-C_VI,Biotech,C,VI,CR-079,theory,77,BT-601L,Structures Lab,2,Biotech,True,Dr. Sai Patel,Biotech
Biotech-C_VI,Biotech,C,VI,CR-079,theory,77,BT-604,Applications,3,Biotech,False,Prof. Pari Verma,Biotech
Biotech-C_VII,Biotech,C,VII,CR-079,theory,77,BT-7010,Design,4,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-C_VII,Biotech,C,VII,CR-079,theory,77,BT-707,Programming,4,Biotech,False,Dr. Sai Verma,Biotech
Biotech-C_VII,Biotech,C,VII,CR-079,theory,77,BT-707L,Programming Lab,2,Biotech,True,Prof. Diya Mishra,Biotech
Biotech-C_VII,Biotech,C,VII,CR-079,theory,77,BT-703,Fundamentals,4,Biotech,False,Dr. Sai Patel,Biotech
Biotech-C_VII,Biotech,C,VII,CR-079,theory,77,BT-703L,Fundamentals Lab,2,Biotech,True,Dr. Sai Verma,Biotech
Biotech-C_VII,Biotech,C,VII,CR-079,theory,77,BT-709,Analysis,3,Biotech,False,Prof. Aditya Patel,Biotech
Biotech-C_VIII,Biotech,C,VIII,CR-079,theory,77,BT-807,Applications,3,Biotech,False,Prof. Aditya Menon,Biotech
Biotech-C_VIII,Biotech,C,VIII,CR-079,theory,77,BT-807L,Applications Lab,2,Biotech,True,Dr. Sai Verma,Biotech
Biotech-C_VIII,Biotech,C,VIII,CR-079,theory,77,BT-803,Engineering,3,Biotech,False,Dr. Sai Verma,Biotech
